submission_date,code,tot_cases,conf_cases,prob_cases,new_case,pnew_case,tot_death,conf_death,prob_death,new_death,pnew_death,consent_cases,consent_deaths,State
09/15/2021,MD,515259,0.0,0.0,1330,0.0,10238,10011.0,227.0,21,0.0,0,Agree,Maryland
05/19/2021,MD,457084,0.0,0.0,328,0.0,9528,9316.0,212.0,11,0.0,0,Agree,Maryland
08/04/2020,MD,92426,0.0,0.0,572,0.0,3655,3512.0,143.0,9,0.0,0,Agree,Maryland
03/31/2020,MD,1660,0.0,0.0,0,0.0,44,43.0,1.0,8,0.0,0,Agree,Maryland
09/20/2021,MD,521210,0.0,0.0,2113,0.0,10309,10081.0,228.0,46,0.0,0,Agree,Maryland
02/18/2021,MD,374974,0.0,0.0,1008,0.0,8152,7950.0,202.0,22,1.0,0,Agree,Maryland
08/17/2021,MD,482581,0.0,0.0,1012,0.0,9907,9686.0,221.0,8,0.0,0,Agree,Maryland
07/09/2020,MD,71910,0.0,0.0,463,0.0,3414,3277.0,137.0,11,0.0,0,Agree,Maryland
11/09/2020,MD,156709,0.0,0.0,1338,0.0,4387,4224.0,163.0,12,0.0,0,Agree,Maryland
05/11/2020,MD,34061,0.0,0.0,688,0.0,1830,1738.0,92.0,53,3.0,0,Agree,Maryland
09/23/2021,MD,525124,0.0,0.0,1364,0.0,10362,10134.0,228.0,14,0.0,0,Agree,Maryland
02/16/2020,MD,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,Agree,Maryland
10/14/2020,MD,133548,0.0,0.0,630,0.0,4157,4000.0,157.0,5,0.0,0,Agree,Maryland
11/05/2020,MD,151505,0.0,0.0,1541,0.0,4340,4180.0,160.0,14,0.0,0,Agree,Maryland
10/21/2021,MD,554456,0.0,0.0,863,0.0,10785,10554.0,231.0,14,0.0,0,Agree,Maryland
08/01/2020,MD,90274,0.0,0.0,909,0.0,3628,3485.0,143.0,14,2.0,0,Agree,Maryland
08/08/2021,MD,473969,0.0,0.0,427,0.0,9857,9637.0,220.0,4,0.0,0,Agree,Maryland
10/15/2021,MD,549679,0.0,0.0,936,0.0,10703,10471.0,232.0,21,0.0,0,Agree,Maryland
06/19/2021,MD,461768,0.0,0.0,29,0.0,9709,9492.0,217.0,2,0.0,0,Agree,Maryland
07/27/2020,MD,85524,0.0,0.0,648,0.0,3573,3433.0,140.0,10,0.0,0,Agree,Maryland
07/24/2021,MD,465796,0.0,0.0,153,0.0,9806,9587.0,219.0,0,0.0,0,Agree,Maryland
09/08/2020,MD,113575,0.0,0.0,336,0.0,3930,3776.0,154.0,3,1.0,0,Agree,Maryland
04/24/2020,MD,16616,0.0,0.0,0,0.0,908,862.0,46.0,68,4.0,0,Agree,Maryland
06/14/2020,MD,62032,0.0,0.0,331,0.0,3065,2936.0,129.0,18,1.0,0,Agree,Maryland
01/18/2021,MD,330186,0.0,0.0,1972,0.0,7064,6871.0,193.0,53,1.0,0,Agree,Maryland
03/28/2020,MD,992,0.0,0.0,218,0.0,18,18.0,0.0,7,0.0,0,Agree,Maryland
09/11/2020,MD,115533,0.0,0.0,809,0.0,3952,3798.0,154.0,4,0.0,0,Agree,Maryland
05/12/2020,MD,34812,0.0,0.0,751,0.0,1880,1786.0,94.0,50,2.0,0,Agree,Maryland
03/12/2020,MD,12,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,Agree,Maryland
07/10/2021,MD,463146,0.0,0.0,39,0.0,9762,9545.0,217.0,0,0.0,0,Agree,Maryland
09/18/2021,MD,518579,0.0,0.0,518,0.0,10263,10035.0,228.0,0,0.0,0,Agree,Maryland
05/18/2020,MD,41546,0.0,0.0,2742,0.0,2180,2075.0,105.0,36,1.0,0,Agree,Maryland
02/04/2020,MD,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,Agree,Maryland
07/18/2021,MD,464197,0.0,0.0,83,0.0,9781,9564.0,217.0,1,0.0,0,Agree,Maryland
01/23/2020,MD,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,Agree,Maryland
12/03/2020,MD,209191,0.0,0.0,3792,0.0,4996,4823.0,173.0,30,1.0,0,Agree,Maryland
06/29/2020,MD,67559,0.0,0.0,305,0.0,3303,3169.0,134.0,17,2.0,0,Agree,Maryland
11/25/2020,MD,190480,0.0,0.0,2319,0.0,4725,4556.0,169.0,34,0.0,0,Agree,Maryland
03/27/2021,MD,408044,0.0,0.0,1335,0.0,8766,8560.0,206.0,10,0.0,0,Agree,Maryland
03/11/2020,MD,12,0.0,0.0,3,0.0,0,0.0,0.0,0,0.0,0,Agree,Maryland
04/08/2021,MD,421823,0.0,0.0,0,0.0,8955,8748.0,207.0,19,0.0,0,Agree,Maryland
02/05/2021,MD,362084,0.0,0.0,1500,0.0,7769,7570.0,199.0,35,0.0,0,Agree,Maryland
05/28/2021,MD,459529,0.0,0.0,186,0.0,9599,9387.0,212.0,7,0.0,0,Agree,Maryland
04/19/2021,MD,437584,0.0,0.0,925,0.0,9134,8925.0,209.0,20,0.0,0,Agree,Maryland
04/16/2020,MD,11572,0.0,0.0,788,0.0,502,476.0,26.0,30,0.0,0,Agree,Maryland
11/28/2020,MD,196447,0.0,0.0,1999,0.0,4824,4654.0,170.0,33,1.0,0,Agree,Maryland
05/29/2021,MD,459711,0.0,0.0,182,0.0,9599,9387.0,212.0,0,0.0,0,Agree,Maryland
10/01/2020,MD,126222,0.0,0.0,712,0.0,4072,3916.0,156.0,8,0.0,0,Agree,Maryland
06/05/2021,MD,460575,0.0,0.0,103,0.0,9644,9431.0,213.0,5,0.0,0,Agree,Maryland
07/25/2020,MD,83748,0.0,0.0,694,0.0,3555,3416.0,139.0,10,1.0,0,Agree,Maryland
06/10/2020,MD,60197,0.0,0.0,732,0.0,2981,2855.0,126.0,33,0.0,0,Agree,Maryland
10/13/2020,MD,132918,0.0,0.0,575,0.0,4152,3995.0,157.0,10,0.0,0,Agree,Maryland
06/22/2021,MD,461887,0.0,0.0,59,0.0,9722,9505.0,217.0,7,0.0,0,Agree,Maryland
05/19/2020,MD,42323,0.0,0.0,777,0.0,2222,2116.0,106.0,42,1.0,0,Agree,Maryland
10/29/2020,MD,144314,0.0,0.0,927,0.0,4271,4113.0,158.0,13,0.0,0,Agree,Maryland
11/14/2020,MD,165930,0.0,0.0,1840,0.0,4463,4299.0,164.0,12,0.0,0,Agree,Maryland
01/05/2021,MD,292904,0.0,0.0,3146,0.0,6498,6308.0,190.0,45,1.0,0,Agree,Maryland
01/02/2021,MD,285319,0.0,0.0,2148,0.0,6371,6183.0,188.0,44,0.0,0,Agree,Maryland
02/26/2021,MD,381272,0.0,0.0,836,0.0,8341,8139.0,202.0,15,0.0,0,Agree,Maryland
07/08/2021,MD,462971,0.0,0.0,136,0.0,9760,9543.0,217.0,2,0.0,0,Agree,Maryland
08/16/2020,MD,100715,0.0,0.0,503,0.0,3759,3612.0,147.0,3,0.0,0,Agree,Maryland
08/13/2020,MD,98875,0.0,0.0,715,0.0,3742,3595.0,147.0,10,1.0,0,Agree,Maryland
07/30/2020,MD,88346,0.0,0.0,1169,0.0,3607,3466.0,141.0,11,1.0,0,Agree,Maryland
07/22/2021,MD,465326,0.0,0.0,288,0.0,9801,9582.0,219.0,3,0.0,0,Agree,Maryland
07/04/2020,MD,69632,0.0,0.0,291,0.0,3365,3228.0,137.0,8,0.0,0,Agree,Maryland
10/26/2020,MD,141741,0.0,0.0,897,0.0,4239,4082.0,157.0,4,0.0,0,Agree,Maryland
10/02/2020,MD,126819,0.0,0.0,597,0.0,4081,3924.0,157.0,9,1.0,0,Agree,Maryland
10/05/2021,MD,539053,0.0,0.0,1077,0.0,10534,10303.0,231.0,21,0.0,0,Agree,Maryland
11/02/2020,MD,147766,0.0,0.0,771,0.0,4302,4142.0,160.0,6,0.0,0,Agree,Maryland
06/07/2020,MD,58404,0.0,0.0,431,0.0,2898,2774.0,124.0,27,0.0,0,Agree,Maryland
03/19/2021,MD,399016,0.0,0.0,1118,0.0,8656,8451.0,205.0,19,0.0,0,Agree,Maryland
01/28/2021,MD,350629,0.0,0.0,1880,0.0,7502,7306.0,196.0,34,0.0,0,Agree,Maryland
08/06/2020,MD,93806,0.0,0.0,801,0.0,3674,3531.0,143.0,10,0.0,0,Agree,Maryland
07/21/2020,MD,80172,0.0,0.0,627,0.0,3519,3382.0,137.0,10,0.0,0,Agree,Maryland
04/07/2020,MD,5529,0.0,0.0,1158,0.0,164,156.0,8.0,22,1.0,0,Agree,Maryland
12/30/2020,MD,276662,0.0,0.0,2973,0.0,6242,6054.0,188.0,49,0.0,0,Agree,Maryland
04/18/2020,MD,12308,0.0,0.0,736,0.0,587,556.0,31.0,43,4.0,0,Agree,Maryland
02/25/2021,MD,380436,0.0,0.0,970,0.0,8326,8124.0,202.0,30,0.0,0,Agree,Maryland
07/08/2020,MD,71447,0.0,0.0,586,0.0,3403,3266.0,137.0,6,0.0,0,Agree,Maryland
09/21/2020,MD,120912,0.0,0.0,344,0.0,4013,3858.0,155.0,5,0.0,0,Agree,Maryland
09/10/2021,MD,509393,0.0,0.0,376,0.0,10159,9935.0,224.0,20,0.0,0,Agree,Maryland
01/15/2021,MD,324031,0.0,0.0,3292,0.0,6921,6730.0,191.0,42,0.0,0,Agree,Maryland
09/22/2020,MD,121297,0.0,0.0,385,0.0,4017,3862.0,155.0,4,0.0,0,Agree,Maryland
01/24/2021,MD,343138,0.0,0.0,1686,0.0,7340,7146.0,194.0,53,0.0,0,Agree,Maryland
07/16/2021,MD,464031,0.0,0.0,183,0.0,9780,9563.0,217.0,2,0.0,0,Agree,Maryland
06/30/2020,MD,67918,0.0,0.0,359,0.0,3316,3182.0,134.0,13,0.0,0,Agree,Maryland
06/25/2021,MD,462078,0.0,0.0,61,0.0,9734,9517.0,217.0,4,0.0,0,Agree,Maryland
02/02/2021,MD,357483,0.0,0.0,942,0.0,7650,7451.0,199.0,18,1.0,0,Agree,Maryland
09/13/2020,MD,116646,0.0,0.0,536,0.0,3959,3805.0,154.0,3,0.0,0,Agree,Maryland
07/10/2020,MD,72467,0.0,0.0,557,0.0,3421,3284.0,137.0,7,0.0,0,Agree,Maryland
01/26/2021,MD,346559,0.0,0.0,1939,0.0,7425,7229.0,196.0,37,1.0,0,Agree,Maryland
10/06/2021,MD,540451,0.0,0.0,1398,0.0,10550,10320.0,230.0,16,-1.0,0,Agree,Maryland
11/16/2020,MD,169805,0.0,0.0,2149,0.0,4495,4331.0,164.0,16,0.0,0,Agree,Maryland
02/07/2021,MD,364553,0.0,0.0,903,0.0,7829,7630.0,199.0,37,0.0,0,Agree,Maryland
11/10/2020,MD,158423,0.0,0.0,1714,0.0,4402,4239.0,163.0,15,0.0,0,Agree,Maryland
07/28/2021,MD,467435,0.0,0.0,505,0.0,9818,9599.0,219.0,5,0.0,0,Agree,Maryland
06/16/2021,MD,461549,0.0,0.0,79,0.0,9698,9481.0,217.0,3,0.0,0,Agree,Maryland
11/04/2020,MD,149964,0.0,0.0,1198,0.0,4326,4166.0,160.0,11,0.0,0,Agree,Maryland
08/15/2021,MD,479952,0.0,0.0,435,0.0,9891,9670.0,221.0,2,0.0,0,Agree,Maryland
05/22/2021,MD,458292,0.0,0.0,765,0.0,9558,9346.0,212.0,9,0.0,0,Agree,Maryland
03/17/2021,MD,396746,0.0,0.0,1113,0.0,8624,8420.0,204.0,15,0.0,0,Agree,Maryland
06/19/2020,MD,63956,0.0,0.0,408,0.0,3153,3023.0,130.0,20,0.0,0,Agree,Maryland
03/04/2021,MD,385678,0.0,0.0,913,0.0,8411,8209.0,202.0,8,0.0,0,Agree,Maryland
04/22/2020,MD,15737,0.0,0.0,962,0.0,786,746.0,40.0,49,2.0,0,Agree,Maryland
08/03/2021,MD,470605,0.0,0.0,695,0.0,9840,9620.0,220.0,15,10.0,0,Agree,Maryland
05/30/2021,MD,459894,0.0,0.0,183,0.0,9614,9402.0,212.0,15,0.0,0,Agree,Maryland
02/18/2020,MD,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,Agree,Maryland
07/19/2020,MD,78685,0.0,0.0,554,0.0,3502,3365.0,137.0,11,0.0,0,Agree,Maryland
08/02/2020,MD,91144,0.0,0.0,870,0.0,3636,3493.0,143.0,8,0.0,0,Agree,Maryland
07/21/2021,MD,465038,0.0,0.0,303,0.0,9798,9579.0,219.0,6,0.0,0,Agree,Maryland
02/07/2020,MD,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,Agree,Maryland
07/01/2020,MD,68423,0.0,0.0,505,0.0,3331,3196.0,135.0,15,1.0,0,Agree,Maryland
05/24/2020,MD,47152,0.0,0.0,839,0.0,2410,2296.0,114.0,38,2.0,0,Agree,Maryland
12/22/2020,MD,257862,0.0,0.0,2465,0.0,5876,5691.0,185.0,49,1.0,0,Agree,Maryland
01/29/2021,MD,352726,0.0,0.0,2097,0.0,7533,7337.0,196.0,31,0.0,0,Agree,Maryland
03/08/2021,MD,388666,0.0,0.0,631,0.0,8485,8283.0,202.0,24,0.0,0,Agree,Maryland
04/23/2021,MD,442351,0.0,0.0,2359,0.0,9204,8994.0,210.0,17,0.0,0,Agree,Maryland
11/11/2020,MD,159900,0.0,0.0,1477,0.0,4413,4250.0,163.0,11,0.0,0,Agree,Maryland
02/26/2020,MD,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,Agree,Maryland
02/25/2020,MD,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,Agree,Maryland
04/20/2021,MD,438789,0.0,0.0,1205,0.0,9155,8946.0,209.0,21,0.0,0,Agree,Maryland
03/23/2020,MD,288,0.0,0.0,0,0.0,5,5.0,0.0,0,0.0,0,Agree,Maryland
05/31/2021,MD,459944,0.0,0.0,50,0.0,9614,9402.0,212.0,0,0.0,0,Agree,Maryland
09/27/2021,MD,529735,0.0,0.0,1931,0.0,10413,10183.0,230.0,29,1.0,0,Agree,Maryland
04/17/2021,MD,436028,0.0,0.0,1169,0.0,9096,8888.0,208.0,15,0.0,0,Agree,Maryland
10/22/2020,MD,138691,0.0,0.0,712,0.0,4216,4059.0,157.0,10,0.0,0,Agree,Maryland
09/25/2020,MD,122972,0.0,0.0,613,0.0,4040,3884.0,156.0,7,0.0,0,Agree,Maryland
03/20/2020,MD,149,0.0,0.0,0,0.0,4,4.0,0.0,2,0.0,0,Agree,Maryland
08/18/2021,MD,483641,0.0,0.0,1060,0.0,9916,9695.0,221.0,9,0.0,0,Agree,Maryland
09/18/2020,MD,119744,0.0,0.0,682,0.0,3995,3840.0,155.0,7,0.0,0,Agree,Maryland
06/08/2021,MD,460863,0.0,0.0,126,0.0,9658,9442.0,216.0,5,1.0,0,Agree,Maryland
02/08/2020,MD,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,Agree,Maryland
05/01/2021,MD,448989,0.0,0.0,649,0.0,9327,9115.0,212.0,13,0.0,0,Agree,Maryland
08/29/2020,MD,107791,0.0,0.0,497,0.0,3869,3717.0,152.0,6,0.0,0,Agree,Maryland
10/03/2021,MD,536249,0.0,0.0,546,0.0,10478,10247.0,231.0,2,0.0,0,Agree,Maryland
01/27/2021,MD,348749,0.0,0.0,2190,0.0,7468,7272.0,196.0,43,0.0,0,Agree,Maryland
06/09/2021,MD,460984,0.0,0.0,121,0.0,9667,9450.0,217.0,9,1.0,0,Agree,Maryland
12/02/2020,CA,1385164,1358728.0,26436.0,33803,1235.0,21144,21144.0,0.0,162,0.0,Agree,Agree,California
02/15/2021,CA,3593820,3461031.0,132789.0,4720,327.0,56547,56547.0,0.0,254,0.0,Agree,Agree,California
12/12/2020,CA,1739029,1697673.0,41356.0,42764,1976.0,23426,23426.0,0.0,317,0.0,Agree,Agree,California
02/17/2021,CA,3603162,3469706.0,133456.0,5607,407.0,57033,57033.0,0.0,242,0.0,Agree,Agree,California
09/20/2020,CA,806046,800550.0,5496.0,3502,55.0,16342,16342.0,0.0,59,0.0,Agree,Agree,California
03/22/2021,CA,3711717,3570227.0,141490.0,1863,151.0,61318,61318.0,0.0,80,0.0,Agree,Agree,California
07/30/2020,CA,571402,569409.0,1993.0,8885,64.0,10630,10630.0,0.0,128,0.0,Agree,Agree,California
10/18/2020,CA,903314,895471.0,7843.0,3908,110.0,17906,17906.0,0.0,42,0.0,Agree,Agree,California
08/07/2021,CA,4145333,3975375.0,169958.0,14572,732.0,64669,64669.0,0.0,51,0.0,Agree,Agree,California
08/08/2021,CA,4158856,3988203.0,170653.0,13523,695.0,64724,64724.0,0.0,55,0.0,Agree,Agree,California
05/10/2020,CA,82819,82725.0,94.0,2255,2.0,3258,3258.0,0.0,84,0.0,Agree,Agree,California
09/21/2020,CA,808602,803040.0,5562.0,2556,66.0,16415,16415.0,0.0,73,0.0,Agree,Agree,California
04/10/2021,CA,3757963,3612857.0,145106.0,2438,188.0,62125,62125.0,0.0,39,0.0,Agree,Agree,California
12/06/2020,CA,1522122,1490291.0,31831.0,33136,1300.0,21895,21895.0,0.0,197,0.0,Agree,Agree,California
04/25/2021,CA,3790799,3643131.0,147668.0,1971,165.0,62588,62588.0,0.0,25,0.0,Agree,Agree,California
04/24/2020,CA,51319,51255.0,64.0,1750,3.0,1986,1986.0,0.0,85,0.0,Agree,Agree,California
03/29/2020,CA,15658,15621.0,37.0,991,0.0,424,424.0,0.0,22,0.0,Agree,Agree,California
12/31/2020,CA,2507325,2428357.0,78968.0,60949,2510.0,32265,32265.0,0.0,583,0.0,Agree,Agree,California
04/21/2020,CA,46003,45944.0,59.0,1069,2.0,1742,1742.0,0.0,67,0.0,Agree,Agree,California
05/22/2021,CA,3831237,3680363.0,150874.0,1076,91.0,63189,63189.0,0.0,20,0.0,Agree,Agree,California
08/31/2021,CA,4459916,4269978.0,189938.0,7086,584.0,66904,66904.0,0.0,98,0.0,Agree,Agree,California
09/11/2021,CA,4579936,4380513.0,199423.0,10906,845.0,68193,68193.0,0.0,125,0.0,Agree,Agree,California
01/24/2021,CA,3345409,3226424.0,118985.0,20905,1146.0,47874,47874.0,0.0,545,0.0,Agree,Agree,California
06/20/2021,CA,3858878,3705981.0,152897.0,1013,97.0,63610,63610.0,0.0,11,0.0,Agree,Agree,California
06/21/2020,CA,221299,221010.0,289.0,6921,20.0,6295,6295.0,0.0,80,0.0,Agree,Agree,California
10/22/2020,CA,918891,910615.0,8276.0,4776,126.0,18076,18076.0,0.0,43,0.0,Agree,Agree,California
05/21/2021,CA,3830161,3679378.0,150783.0,1265,96.0,63169,63169.0,0.0,27,0.0,Agree,Agree,California
05/16/2020,CA,95553,95433.0,120.0,2649,4.0,3721,3721.0,0.0,75,0.0,Agree,Agree,California
11/14/2020,CA,1076425,1062644.0,13781.0,11942,399.0,19216,19216.0,0.0,74,0.0,Agree,Agree,California
09/08/2021,CA,4543492,4347038.0,196454.0,7165,617.0,67843,67843.0,0.0,119,0.0,Agree,Agree,California
05/11/2020,CA,84395,84299.0,96.0,1576,2.0,3346,3346.0,0.0,88,0.0,Agree,Agree,California
09/27/2021,CA,4702417,4493137.0,209280.0,4470,359.0,69780,69780.0,0.0,92,0.0,Agree,Agree,California
04/08/2021,CA,3752746,3608013.0,144733.0,2741,210.0,62049,62049.0,0.0,23,0.0,Agree,Agree,California
07/05/2021,CA,3882474,3727994.0,154480.0,1810,119.0,63786,63786.0,0.0,13,0.0,Agree,Agree,California
02/29/2020,CA,891,870.0,21.0,25,0.0,271,271.0,0.0,0,0.0,Agree,Agree,California
08/23/2020,CA,706680,703048.0,3632.0,4474,65.0,13871,13871.0,0.0,119,0.0,Agree,Agree,California
06/25/2021,CA,3864699,3711408.0,153291.0,1312,80.0,63655,63655.0,0.0,6,0.0,Agree,Agree,California
05/29/2021,CA,3838174,3686794.0,151380.0,992,81.0,63317,63317.0,0.0,20,0.0,Agree,Agree,California
01/01/2021,CA,2563816,2482308.0,81508.0,56491,2540.0,32887,32887.0,0.0,622,0.0,Agree,Agree,California
02/01/2021,CA,3466359,3340952.0,125407.0,10628,550.0,51630,51630.0,0.0,433,0.0,Agree,Agree,California
10/05/2021,CA,4747944,4534781.0,213163.0,3563,356.0,70288,70288.0,0.0,50,0.0,Agree,Agree,California
01/29/2020,CA,2,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,Agree,Not agree,California
07/28/2020,CA,553359,551499.0,1860.0,4195,41.0,10354,10354.0,0.0,143,0.0,Agree,Agree,California
01/31/2021,CA,3455731,3330874.0,124857.0,13521,766.0,51197,51197.0,0.0,458,0.0,Agree,Agree,California
06/01/2021,CA,3840398,3688828.0,151570.0,636,54.0,63363,63363.0,0.0,11,0.0,Agree,Agree,California
10/04/2021,CA,4744381,4531574.0,212807.0,3840,322.0,70238,70238.0,0.0,69,0.0,Agree,Agree,California
12/15/2020,CA,1835775,1789282.0,46493.0,22547,1637.0,24346,24346.0,0.0,336,0.0,Agree,Agree,California
04/14/2020,CA,35823,35772.0,51.0,977,2.0,1196,1196.0,0.0,68,0.0,Agree,Agree,California
06/14/2020,CA,181326,181094.0,232.0,4482,5.0,5814,5814.0,0.0,70,0.0,Agree,Agree,California
09/10/2021,CA,4569030,4370452.0,198578.0,12111,929.0,68068,68068.0,0.0,113,0.0,Agree,Agree,California
03/15/2020,CA,4126,4099.0,27.0,572,2.0,279,279.0,0.0,1,0.0,Agree,Agree,California
08/11/2021,CA,4195296,4022602.0,172694.0,17060,857.0,64924,64924.0,0.0,72,0.0,Agree,Agree,California
03/30/2020,CA,16604,16566.0,38.0,946,1.0,450,450.0,0.0,26,0.0,Agree,Agree,California
01/30/2021,CA,3442210,3318119.0,124091.0,15282,782.0,50739,50739.0,0.0,461,0.0,Agree,Agree,California
07/29/2021,CA,4031829,3867911.0,163918.0,11773,600.0,64280,64280.0,0.0,33,0.0,Agree,Agree,California
08/20/2020,CA,692646,689276.0,3370.0,5362,105.0,13509,13509.0,0.0,122,0.0,Agree,Agree,California
07/01/2021,CA,3874051,3720146.0,153905.0,2016,139.0,63728,63728.0,0.0,11,0.0,Agree,Agree,California
08/29/2021,CA,4444551,4255770.0,188781.0,11965,820.0,66671,66671.0,0.0,115,0.0,Agree,Agree,California
02/03/2020,CA,509,508.0,1.0,25,1.0,269,269.0,0.0,0,0.0,Agree,Agree,California
09/17/2020,CA,795298,789993.0,5305.0,3835,81.0,16148,16148.0,0.0,82,0.0,Agree,Agree,California
06/26/2020,CA,259963,259619.0,344.0,9867,15.0,6676,6676.0,0.0,92,0.0,Agree,Agree,California
07/07/2020,CA,352979,352359.0,620.0,6261,31.0,7650,7650.0,0.0,96,0.0,Agree,Agree,California
07/16/2020,CA,449133,448078.0,1055.0,11638,73.0,8690,8690.0,0.0,133,0.0,Agree,Agree,California
08/17/2020,CA,678724,675570.0,3154.0,3690,42.0,13139,13139.0,0.0,128,0.0,Agree,Agree,California
04/27/2020,CA,56765,56699.0,66.0,1603,0.0,2221,2221.0,0.0,67,0.0,Agree,Agree,California
03/14/2020,CA,3554,3529.0,25.0,503,1.0,278,278.0,0.0,0,0.0,Agree,Agree,California
09/01/2020,CA,740834,736553.0,4281.0,2309,43.0,14844,14844.0,0.0,110,0.0,Agree,Agree,California
06/04/2020,CA,144863,144675.0,188.0,3906,6.0,5112,5112.0,0.0,65,0.0,Agree,Agree,California
09/02/2020,CA,745271,740912.0,4359.0,4437,78.0,14933,14933.0,0.0,89,0.0,Agree,Agree,California
06/18/2021,CA,3856778,3704049.0,152729.0,1127,70.0,63587,63587.0,0.0,10,0.0,Agree,Agree,California
03/22/2020,CA,9376,9342.0,34.0,941,1.0,307,307.0,0.0,7,0.0,Agree,Agree,California
08/21/2020,CA,697427,693954.0,3473.0,4781,103.0,13645,13645.0,0.0,136,0.0,Agree,Agree,California
02/13/2021,CA,3582554,3450458.0,132096.0,6998,453.0,55999,55999.0,0.0,325,0.0,Agree,Agree,California
05/04/2021,CA,3805994,3657098.0,148896.0,1199,105.0,62793,62793.0,0.0,20,0.0,Agree,Agree,California
03/08/2020,CA,1607,1585.0,22.0,156,0.0,274,274.0,0.0,1,0.0,Agree,Agree,California
01/18/2021,CA,3206759,3094777.0,111982.0,20806,1004.0,44348,44348.0,0.0,620,0.0,Agree,Agree,California
11/30/2020,CA,1334542,1310120.0,24422.0,18977,862.0,20854,20854.0,0.0,161,0.0,Agree,Agree,California
04/17/2020,CA,40484,40428.0,56.0,1664,1.0,1432,1432.0,0.0,68,0.0,Agree,Agree,California
06/27/2021,CA,3867573,3714107.0,153466.0,1402,95.0,63677,63677.0,0.0,11,0.0,Agree,Agree,California
05/06/2020,CA,73477,73394.0,83.0,2420,3.0,2925,2925.0,0.0,76,0.0,Agree,Agree,California
07/09/2021,CA,3895050,3739608.0,155442.0,4040,299.0,63839,63839.0,0.0,16,0.0,Agree,Agree,California
04/01/2021,CA,3735924,3592489.0,143435.0,2598,193.0,61798,61798.0,0.0,41,0.0,Agree,Agree,California
09/09/2020,CA,768081,763266.0,4815.0,2368,43.0,15528,15528.0,0.0,74,0.0,Agree,Agree,California
04/29/2021,CA,3797862,3649651.0,148211.0,2026,162.0,62696,62696.0,0.0,31,0.0,Agree,Agree,California
06/26/2021,CA,3866171,3712800.0,153371.0,1472,80.0,63666,63666.0,0.0,11,0.0,Agree,Agree,California
01/08/2021,CA,2862559,2766073.0,96486.0,52583,2143.0,37589,37589.0,0.0,692,0.0,Agree,Agree,California
06/19/2021,CA,3857865,3705065.0,152800.0,1087,71.0,63599,63599.0,0.0,12,0.0,Agree,Agree,California
09/26/2020,CA,826099,820164.0,5935.0,3437,63.0,16748,16748.0,0.0,71,0.0,Agree,Agree,California
06/27/2020,CA,269396,269027.0,369.0,9433,25.0,6746,6746.0,0.0,70,0.0,Agree,Agree,California
10/14/2021,CA,4795897,4578598.0,217299.0,5520,507.0,70644,70644.0,0.0,28,0.0,Agree,Agree,California
11/06/2020,CA,1001112,989970.0,11142.0,8692,256.0,18779,18779.0,0.0,47,0.0,Agree,Agree,California
06/11/2021,CA,3850059,3697757.0,152302.0,996,81.0,63500,63500.0,0.0,8,0.0,Agree,Agree,California
04/02/2020,CA,20048,20008.0,40.0,1251,1.0,546,546.0,0.0,42,0.0,Agree,Agree,California
06/10/2020,CA,164504,164291.0,213.0,4202,5.0,5548,5548.0,0.0,80,0.0,Agree,Agree,California
09/20/2021,CA,4654608,4449252.0,205356.0,5247,410.0,69160,69160.0,0.0,106,0.0,Agree,Agree,California
05/26/2021,CA,3835006,3683870.0,151136.0,1294,86.0,63263,63263.0,0.0,22,0.0,Agree,Agree,California
10/19/2020,CA,906315,898411.0,7904.0,3001,61.0,17941,17941.0,0.0,35,0.0,Agree,Agree,California
06/24/2021,CA,3863387,3710176.0,153211.0,1390,93.0,63649,63649.0,0.0,14,0.0,Agree,Agree,California
04/06/2021,CA,3746906,3602617.0,144289.0,1671,136.0,61987,61987.0,0.0,37,0.0,Agree,Agree,California
11/15/2020,CA,1089308,1075079.0,14229.0,12883,448.0,19298,19298.0,0.0,82,0.0,Agree,Agree,California
12/22/2020,CA,2130291,2069542.0,60749.0,22476,1689.0,27230,27230.0,0.0,442,0.0,Agree,Agree,California
01/17/2021,CA,3185953,3074975.0,110978.0,30229,1412.0,43728,43728.0,0.0,702,0.0,Agree,Agree,California
06/22/2020,CA,226657,226354.0,303.0,5358,14.0,6373,6373.0,0.0,78,0.0,Agree,Agree,California
07/20/2020,CA,490156,488767.0,1389.0,7372,51.0,9202,9202.0,0.0,129,0.0,Agree,Agree,California
03/15/2021,CA,3694720,3554587.0,140133.0,2044,153.0,60835,60835.0,0.0,76,0.0,Agree,Agree,California
10/12/2020,CA,880857,873597.0,7260.0,3074,71.0,17643,17643.0,0.0,50,0.0,Agree,Agree,California
